Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
79,13518.787100008922,681.0,3357.0,57.0,0.28,-0.05,-0.92,0.07,19.03,0.72,92.58,59.96,-13.59,-1174.7583150863647,870.9415793418884,226.86828672885895,-0.05225788483570767,-2.1177543992995274,53.04296804872217
80,13622.121899999911,685.0,3376.0,56.0,0.08,0.08,-1.12,-7.13,1.76,1.52,92.58,59.96,-13.59,-1175.9098768234253,885.3621482849121,226.96857154369354,-0.17773180291992702,-1.4737699669984967,52.99966083616599
81,13726.561499992386,703.0,3390.0,57.0,0.08,0.04,-0.86,9.33,6.58,1.23,90.23,58.79,-14.73,-1177.1034002304077,908.2474708557129,226.9427329301834,-0.048150657370509914,-1.3111307713940272,53.011139374083946
82,13858.314199984306,713.0,3400.0,59.0,-0.19,-0.03,-0.69,-0.96,-0.44,1.98,86.72,57.61,-16.99,-1179.0368556976318,942.8271651268005,226.49045288562775,-0.6097226321585305,-2.007066581584888,52.305924376638636
83,13961.729000002379,705.0,3419.0,57.0,-0.19,-0.0,-0.99,0.82,4.8,0.94,89.06,57.61,-15.86,-1179.395318031311,964.4242525100708,226.56500339508057,-0.409084958163973,-1.88757356763577,52.26741626537722
84,14067.070899996907,660.0,3385.0,40.0,0.06,0.02,-1.02,-0.07,-0.16,0.14,89.06,57.61,-15.86,-1180.1810264587402,971.0149168968201,226.85030102729797,-0.21761766825802212,-1.3879364420811886,52.204149324250984
85,15082.468300010078,623.0,3473.0,59.0,-0.06,-0.05,-0.97,-4.01,0.69,73.98,85.55,58.79,-18.12,-1180.467963218689,968.9001441001892,226.66040062904358,-0.4388371650536902,-2.192764252640175,41.016590841530125
86,15186.398499994539,644.0,3499.0,64.0,0.04,-0.03,-1.04,6.26,-5.92,-19.05,80.86,59.96,-18.12,-1180.5908679962158,968.5336947441101,226.9936054944992,-0.2401161493733872,-1.5834089047516569,34.89640338274676
87,15292.51159998239,614.0,3468.0,44.0,-0.01,0.04,-1.02,-1.44,3.01,68.42,84.37,55.26,-11.33,-1180.7883977890015,968.4476256370544,226.91330313682556,-0.30226995069050966,-1.7017932554003246,35.23345971750775
88,15396.968199987896,628.0,3482.0,56.0,-0.07,-0.01,-1.0,3.47,2.57,110.17,80.86,57.61,-14.73,-1181.0346841812134,967.9391980171204,226.87290608882904,-0.2108930951566011,-1.740962808809303,29.403606433210168
89,15500.938299985137,643.0,3481.0,60.0,-0.02,-0.03,-0.98,5.47,7.66,55.33,78.52,59.96,-12.46,-1181.711196899414,967.308759689331,226.7099916934967,-0.05595029571774916,-1.9296977465012188,20.39579129080607
90,16596.572499984177,723.0,3496.0,56.0,0.01,0.1,-1.01,-1.79,0.82,67.3,71.48,68.2,-12.46,-1184.0572357177734,967.5520062446594,226.9851416349411,-0.07860960873779846,-1.6947705283536116,-6.7721307510888025
91,16700.848100008443,736.0,3482.0,62.0,0.02,0.02,-1.04,-0.87,0.3,-10.25,70.31,71.72,-20.39,-1184.7742795944214,967.8682088851929,227.1452397108078,-0.3170089044968378,-1.528306101036676,-11.17683985095042
92,16805.33239999204,731.0,3500.0,61.0,-0.03,-0.01,-0.95,0.91,3.61,64.26,72.66,70.55,-15.86,-1184.4360828399658,967.5893187522888,227.12478041648865,-0.1513521385454451,-1.5051292163863215,-10.472618791135382
93,16910.001199983526,724.0,3508.0,62.0,0.02,0.01,-0.98,-0.72,2.17,-7.08,70.31,70.55,-19.26,-1184.7189664840698,967.5602912902832,227.2363156080246,-0.032328759612500986,-1.2501343259094437,-14.168162835129154
94,17034.316999983275,730.0,3498.0,60.0,0.05,0.02,-1.0,-0.19,-5.04,76.45,71.48,69.37,-13.59,-1184.8455667495728,968.1845307350159,227.299302816391,-0.30329501198311315,-1.2984976139729765,-16.977305379987552
95,17139.40499999444,732.0,3493.0,59.0,0.01,-0.04,-1.03,-0.38,5.25,14.44,71.48,69.37,-13.59,-1185.7411861419678,968.2266712188721,227.4058312177658,-0.23203480341273947,-1.2072958901810749,-24.94598077238232
96,17244.04439999489,732.0,3477.0,59.0,0.07,-0.06,-1.11,-0.83,-3.2,59.47,70.31,72.9,-18.12,-1184.9807500839233,968.0266976356506,227.23814845085144,-0.14067517501444834,-1.0654607663342326,-25.91850620805064
97,17348.21430000011,738.0,3463.0,63.0,-0.0,0.05,-0.98,-5.9,-0.47,117.9,67.97,75.25,-14.73,-1185.8760118484497,968.6094522476196,227.2270917892456,-0.23677894225811455,-1.2849470483709922,-35.22155606865798
98,17452.073499996914,741.0,3480.0,68.0,0.02,-0.06,-0.99,-2.49,0.59,59.64,65.62,81.13,-16.99,-1185.6250762939453,969.3954586982727,227.1864414215088,-0.4631296011596429,-1.376457755742332,-47.2378004541164
99,17557.108699984383,746.0,3448.0,56.0,0.04,0.01,-0.98,-1.22,0.43,-0.45,67.97,83.48,-18.12,-1185.3939294815063,969.2557454109192,227.07206010818481,-0.3902785291323898,-1.2942520164425264,-48.01403556886815
100,17661.45489999326,769.0,3453.0,65.0,0.02,-0.0,-1.0,-0.17,0.3,0.03,65.62,84.66,-16.99,-1185.4678392410278,968.9953327178955,227.07389295101166,-0.2924323054540737,-1.3860229400263853,-47.986907037853875
101,17765.884799999185,809.0,3449.0,72.0,0.01,0.0,-1.0,-0.13,0.12,-0.14,67.97,82.3,-20.39,-1185.4552030563354,968.9779281616211,227.06928849220276,-0.28767224716182405,-1.3444280360082932,-47.97264406420565
102,19584.008200006792,786.0,3479.0,63.0,0.0,0.01,-1.0,0.0,0.22,0.03,66.8,78.78,-15.86,-1182.8757524490356,968.2643413543701,227.1372675895691,-0.21275384810296394,-1.1048855424856996,-38.413668113028045
103,19687.367999984417,766.0,3525.0,62.0,0.0,0.1,-0.97,2.35,24.57,-0.27,67.97,78.78,-18.12,-1182.87992477417,968.2728052139282,227.1505445241928,-0.22573574654375073,-1.1209917032338002,-38.39943400268259
104,19797.291399998358,777.0,3519.0,67.0,0.09,0.09,-1.02,4.16,5.63,0.96,69.14,81.13,-18.12,-1170.7972288131714,969.114363193512,227.23428905010223,-0.3049414635509413,-1.2583894150905084,-38.67095571789776
105,19900.03489999799,760.0,3459.0,53.0,-0.08,-0.04,-0.94,-9.02,11.54,-0.0,67.97,79.95,-15.86,-1150.7277488708496,969.2910313606262,227.0737588405609,-0.33356978483115085,-1.3581533913728168,-38.89738307501793
106,20004.55179999699,779.0,3462.0,67.0,0.02,-0.03,-0.72,0.15,3.83,-0.19,67.97,79.95,-15.86,-1126.98233127594,970.2050089836121,226.90188884735107,-0.33302676062127196,-1.4303448441128435,-38.86543557966369
107,20108.32259999006,764.0,3519.0,67.0,0.09,-0.16,-0.8,1.85,5.17,3.4,66.8,79.95,-14.73,-1098.724365234375,971.3553190231323,226.60426795482635,-0.5953813738306808,-1.8015907715229953,-39.091541150918005
108,20212.956300005317,766.0,3461.0,53.0,0.06,-0.19,-1.1,6.94,1.68,1.68,67.97,79.95,-16.99,-1071.297287940979,970.1008796691895,226.76290571689606,-0.27564935859437956,-1.4717493680195501,-39.290753125327456
109,20317.97559998813,794.0,3457.0,69.0,0.05,0.14,-1.24,0.61,-0.86,0.97,67.97,78.78,-14.73,-1040.399193763733,969.001829624176,226.71563923358917,-0.29129855170776264,-1.051731105543246,-39.369780922417306
110,20421.75579999457,825.0,3454.0,69.0,0.07,-0.02,-0.8,-2.33,6.09,6.88,70.31,76.43,-14.73,-1009.2412233352661,968.668520450592,226.98387503623962,-0.06112627300733517,-1.179052006087888,-39.63079135796506
111,20526.011499983724,840.0,3417.0,62.0,0.11,0.05,-0.92,0.68,2.7,4.64,70.31,76.43,-14.73,-980.2384972572327,967.8031802177429,227.05118358135223,0.09356418422378478,-1.0262381698200704,-39.95281623366419
112,20630.796299985377,885.0,3425.0,76.0,-0.02,0.09,-1.01,-3.53,-5.52,4.54,70.31,77.6,-7.93,-950.8907198905945,968.8386917114258,227.21007466316223,-0.2035804566608755,-1.0214961526241675,-40.60701301558633
113,20734.767599991756,920.0,3422.0,69.0,0.04,-0.15,-1.06,-0.66,0.26,3.84,71.48,78.78,-12.46,-918.9597964286804,968.8142538070679,226.754292845726,-0.41203369469673745,-1.3147624847008375,-40.9442450607613
