Sample,Time (ms),ESP32_X,ESP32_Y,UWB_QF,ESP32_Ax,ESP32_Ay,ESP32_Az,ESP32_Gx,ESP32_Gy,ESP32_Gz,ESP32_Mx,ESP32_My,ESP32_Mz,Robotat_X_mm,Robotat_Y_mm,Robotat_Z_mm,Robotat_Roll,Robotat_Pitch,Robotat_Yaw
70,11124.733400007244,1524.0,1171.0,83.0,0.02,-0.03,-1.0,-0.04,0.17,0.14,65.62,61.14,-2.27,-416.60887002944946,-1431.0981035232544,229.7520488500595,-1.1628889030598362,-1.314079536174955,41.663685979950856
71,11228.242900004261,1528.0,1171.0,95.0,0.02,-0.03,-0.99,-0.22,0.17,0.02,69.14,61.14,-6.8,-416.60040616989136,-1431.096076965332,229.78255152702332,-1.1631681223176435,-1.291243500183166,41.65203238147581
72,11332.376899998053,1549.0,1141.0,95.0,0.01,-0.03,-1.0,-0.04,0.29,0.14,65.62,59.96,-4.53,-416.6073501110077,-1431.1063289642334,229.75680232048035,-1.1675827487678354,-1.3239016821364487,41.665363224576424
73,12421.295899999677,1562.0,1133.0,90.0,0.02,-0.03,-0.99,-0.22,0.11,0.14,66.8,59.96,-3.4,-416.62517189979553,-1431.1046600341797,229.76745665073395,-1.1684915096975763,-1.313565939918996,41.66309826197958
74,12524.658900001668,1552.0,1152.0,89.0,0.02,-0.03,-1.0,-0.1,0.23,0.2,66.8,62.32,-5.66,-416.6041612625122,-1431.0979843139648,229.75820302963257,-1.1675376185115829,-1.3114417231981672,41.65850490085045
75,12628.284799997346,1558.0,1137.0,86.0,0.02,-0.03,-0.99,-0.16,-0.02,0.2,70.31,62.32,-4.53,-416.6243076324463,-1431.09929561615,229.75166141986847,-1.162195091849967,-1.314039558993873,41.66059918635147
76,12755.789900009404,1561.0,1117.0,93.0,0.02,-0.03,-0.99,-0.1,0.35,-0.1,69.14,62.32,-5.66,-416.606068611145,-1431.102991104126,229.76933419704437,-1.1667196612176784,-1.2973429155718403,41.66457636613567
77,12859.834600007161,1574.0,1108.0,86.0,0.02,-0.03,-1.0,0.02,0.23,0.14,66.8,59.96,-3.4,-416.60231351852417,-1431.1059713363647,229.73880171775818,-1.1697705650627042,-1.2157542013534068,41.653715107700364
78,15130.453699995996,1558.0,1135.0,86.0,0.02,-0.03,-1.0,-0.28,0.23,0.39,69.14,61.14,-3.4,-416.61205887794495,-1431.1020374298096,229.75575923919678,-1.1632533076644649,-1.329264534430993,41.66167128227597
79,15234.717600003933,1565.0,1131.0,88.0,0.02,-0.03,-0.99,-0.34,-0.02,0.08,67.97,59.96,-2.27,-416.60866141319275,-1431.1015605926514,229.76140677928925,-1.1674763976532387,-1.3096663476778967,41.65868164452189
80,15338.88830000069,1552.0,1174.0,86.0,0.02,-0.03,-1.0,-0.34,0.23,0.02,67.97,62.32,-4.53,-416.6083037853241,-1431.100845336914,229.7516018152237,-1.161235167963323,-1.323436372385078,41.65892052991982
81,15442.121700005373,1552.0,1156.0,86.0,0.02,-0.03,-0.99,-0.22,0.41,0.14,67.97,59.96,-4.53,-416.6061282157898,-1431.1050176620483,229.75963354110718,-1.1686429948441546,-1.3078691898531845,41.66359484348696
82,15543.837799996254,1557.0,1157.0,94.0,0.02,-0.03,-1.0,-0.22,0.35,-0.04,66.8,61.14,-6.8,-416.6114330291748,-1431.1045408248901,229.76386547088623,-1.1631768706757117,-1.3120288200787187,41.661848959500816
83,15647.749900002964,1554.0,1170.0,90.0,0.02,-0.03,-1.0,-0.28,0.41,-0.04,69.14,61.14,-5.66,-416.6216850280762,-1431.1009645462036,229.75341975688934,-1.163131808077355,-1.3172114277017781,41.6651443021062
84,15751.564000005601,1553.0,1153.0,95.0,0.02,-0.03,-1.0,-0.28,0.59,-0.1,66.8,58.79,-5.66,-416.59092903137207,-1431.1109781265259,229.73087430000305,-1.172964234720811,-1.2246755705210868,41.648052184746916
85,15856.683799996972,1574.0,1153.0,91.0,0.02,-0.03,-0.99,0.09,0.41,0.02,66.8,58.79,-5.66,-416.61563515663147,-1431.1012029647827,229.76000607013702,-1.1684727529976182,-1.2892173717310957,41.653415402361674
86,15960.916299998644,1572.0,1136.0,87.0,0.02,-0.03,-0.99,-0.16,0.35,-0.04,67.97,59.96,-4.53,-416.6227877140045,-1431.1050176620483,229.752317070961,-1.1666616896197077,-1.3115691498657642,41.661563881114304
87,16064.60959999822,1561.0,1154.0,94.0,0.02,-0.03,-0.99,-0.16,0.29,-0.04,67.97,61.14,-3.4,-416.6238009929657,-1431.1071634292603,229.7588735818863,-1.168540445912588,-1.30547306977244,41.65793444066807
88,17684.649700007867,1559.0,1183.0,91.0,0.02,-0.03,-1.0,-0.34,0.23,0.02,67.97,61.14,-3.4,-416.58246517181396,-1431.1130046844482,229.74498569965363,-1.1711434516759365,-1.2295023680313948,41.6524353385863
89,17789.466200003517,1571.0,1157.0,90.0,0.02,-0.03,-1.0,-0.28,0.29,0.26,67.97,59.96,-4.53,-416.61199927330017,-1431.0986995697021,229.74881529808044,-1.164283269196901,-1.326486156158287,41.65890966106839
90,17892.907700006617,1561.0,1180.0,91.0,0.02,-0.03,-1.0,-0.16,0.29,0.02,67.97,59.96,-4.53,-416.5990948677063,-1431.1074018478394,229.75610196590424,-1.1701334787752837,-1.3050017555366806,41.65917680266356
91,17996.79940000351,1556.0,1181.0,91.0,0.02,-0.03,-1.0,-0.28,0.23,-0.1,67.97,62.32,-5.66,-416.58419370651245,-1431.1083555221558,229.7361046075821,-1.1719789067549204,-1.2310776908048922,41.65218754869753
92,18100.04089999711,1557.0,1160.0,88.0,0.02,-0.03,-1.0,-0.04,0.29,-0.16,69.14,62.32,-4.53,-416.60815477371216,-1431.0994148254395,229.75580394268036,-1.1690510861126608,-1.3035279818387264,41.66010546647075
93,18286.840600005235,1568.0,1167.0,88.0,0.02,-0.03,-1.0,-0.04,0.11,0.2,69.14,59.96,-5.66,-416.6054129600525,-1431.097388267517,229.75529730319977,-1.1621949593819882,-1.308439459490531,41.665448859215715
